,Unnamed: 0,time,value
629,629,2018-07-03 09:42:51,0.316076
630,630,2018-07-03 09:42:54,0.351621
631,631,2018-07-03 09:42:57,0.363689
632,632,2018-07-03 09:43:00,0.382285
633,633,2018-07-03 09:43:05,0.291017
634,634,2018-07-03 09:43:07,0.283037
635,635,2018-07-03 09:43:10,0.0
636,636,2018-07-03 09:43:16,0.330782
637,637,2018-07-03 09:43:19,0.29438000000000003
638,638,2018-07-03 09:43:22,0.275981
639,639,2018-07-03 09:43:25,0.0
640,640,2018-07-03 09:43:28,0.274992
641,641,2018-07-03 09:43:31,0.37457
642,642,2018-07-03 09:43:34,0.27670700000000004
643,643,2018-07-03 09:43:37,82.975542
644,644,2018-07-03 09:43:40,1.569763
645,645,2018-07-03 09:43:44,239.84984
646,646,2018-07-03 09:43:47,0.314823
647,647,2018-07-03 09:43:50,0.332365
648,648,2018-07-03 09:43:53,0.342454
649,649,2018-07-03 09:43:56,0.0
650,650,2018-07-03 09:43:59,0.370679
651,651,2018-07-03 09:44:02,0.0
652,652,2018-07-03 09:44:05,0.32155
653,653,2018-07-03 09:44:08,0.326364
654,654,2018-07-03 09:44:11,0.377999
655,655,2018-07-03 09:44:14,0.30948200000000003
656,656,2018-07-03 09:44:17,0.312515
657,657,2018-07-03 09:44:20,0.0
658,658,2018-07-03 09:44:24,0.2926
659,659,2018-07-03 09:44:27,0.0
660,660,2018-07-03 09:44:30,0.387033
661,661,2018-07-03 09:44:33,0.304338
662,662,2018-07-03 09:44:36,0.0
663,663,2018-07-03 09:44:39,0.30935
664,664,2018-07-03 09:44:42,0.338102
665,665,2018-07-03 09:44:45,0.28495
666,666,2018-07-03 09:44:48,0.334343
667,667,2018-07-03 09:44:51,0.347928
668,668,2018-07-03 09:44:54,0.28007
669,669,2018-07-03 09:44:57,0.275586
670,670,2018-07-03 09:45:00,215.093032
671,671,2018-07-03 09:45:04,59.809928
672,672,2018-07-03 09:45:07,0.0
673,673,2018-07-03 09:45:10,0.287522
674,674,2018-07-03 09:45:13,0.285675
675,675,2018-07-03 09:45:16,0.373712
676,676,2018-07-03 09:45:19,0.0
677,677,2018-07-03 09:45:22,0.317725
678,678,2018-07-03 09:45:25,0.0
679,679,2018-07-03 09:45:28,0.313438
680,680,2018-07-03 09:45:31,0.27387100000000003
681,681,2018-07-03 09:45:34,0.0
682,682,2018-07-03 09:45:43,0.337376
683,683,2018-07-03 09:45:47,0.28429
684,684,2018-07-03 09:45:50,0.302887
685,685,2018-07-03 09:45:53,32.342634000000004
686,686,2018-07-03 09:45:56,62.936991000000006
687,687,2018-07-03 09:46:00,0.344894
688,688,2018-07-03 09:46:02,0.337772
689,689,2018-07-03 09:46:05,0.300447
690,690,2018-07-03 09:46:08,0.31950500000000004
691,691,2018-07-03 09:46:11,0.334079
692,692,2018-07-03 09:46:14,0.331375
693,693,2018-07-03 09:46:17,0.0
694,694,2018-07-03 09:46:27,0.282972
695,695,2018-07-03 09:46:30,0.0
696,696,2018-07-03 09:46:36,0.296095
697,697,2018-07-03 09:46:39,0.361776
698,698,2018-07-03 09:46:42,0.290621
699,699,2018-07-03 09:46:45,0.0
700,700,2018-07-03 09:46:48,0.289236
701,701,2018-07-03 09:46:51,0.314823
702,702,2018-07-03 09:46:54,0.385648
703,703,2018-07-03 09:46:57,0.33117800000000003
704,704,2018-07-03 09:47:00,0.0
705,705,2018-07-03 09:47:03,0.272948
706,706,2018-07-03 09:47:06,13.897521
707,707,2018-07-03 09:47:10,163.581271
708,708,2018-07-03 09:47:13,0.338893
709,709,2018-07-03 09:47:16,0.36171
710,710,2018-07-03 09:47:19,0.0
711,711,2018-07-03 09:47:22,0.336783
712,712,2018-07-03 09:47:25,0.0
713,713,2018-07-03 09:47:28,0.321418
714,714,2018-07-03 09:47:31,0.295105
715,715,2018-07-03 09:47:34,0.281455
716,716,2018-07-03 09:47:37,0.342586
717,717,2018-07-03 09:47:40,0.289104
718,718,2018-07-03 09:47:43,0.281323
719,719,2018-07-03 09:47:46,0.0
720,720,2018-07-03 09:47:50,0.381296
721,721,2018-07-03 09:47:53,0.30090900000000004
722,722,2018-07-03 09:47:56,0.0
723,723,2018-07-03 09:47:59,0.321484
724,724,2018-07-03 09:48:02,0.346873
725,725,2018-07-03 09:48:05,0.372525
726,726,2018-07-03 09:48:08,0.309613
727,727,2018-07-03 09:48:11,0.34278400000000003
728,728,2018-07-03 09:48:14,0.310734
729,729,2018-07-03 09:48:17,0.34575100000000003
730,730,2018-07-03 09:48:20,0.32445100000000004
731,731,2018-07-03 09:48:23,0.299656
732,732,2018-07-03 09:48:26,0.28178400000000003
733,733,2018-07-03 09:48:29,0.348587
734,734,2018-07-03 09:48:33,0.352412
735,735,2018-07-03 09:48:36,82.9793
736,736,2018-07-03 09:48:39,0.532047
737,737,2018-07-03 09:48:44,82.855719
738,738,2018-07-03 09:48:47,0.38822
739,739,2018-07-03 09:48:48,0.0
740,740,2018-07-03 09:48:57,0.300051
741,741,2018-07-03 09:49:00,0.277102
742,742,2018-07-03 09:49:03,0.0
743,743,2018-07-03 09:49:06,0.297545
744,744,2018-07-03 09:49:09,0.290819
745,745,2018-07-03 09:49:13,0.295699
746,746,2018-07-03 09:49:17,0.416049
747,747,2018-07-03 09:49:19,0.0
748,748,2018-07-03 09:49:22,0.355248
749,749,2018-07-03 09:49:25,0.0
750,750,2018-07-03 09:49:28,0.334936
751,751,2018-07-03 09:49:31,0.292006
752,752,2018-07-03 09:49:34,0.315021
753,753,2018-07-03 09:49:37,0.270508
754,754,2018-07-03 09:49:40,0.342124
755,755,2018-07-03 09:49:43,62.571126
756,756,2018-07-03 09:49:50,236.604472
757,757,2018-07-03 09:49:53,0.0
758,758,2018-07-03 09:49:56,0.285016
759,759,2018-07-03 09:49:59,0.0
760,760,2018-07-03 09:50:02,0.301106
761,761,2018-07-03 09:50:05,0.27763000000000004
762,762,2018-07-03 09:50:08,0.290028
763,763,2018-07-03 09:50:11,0.0
764,764,2018-07-03 09:50:14,0.30717300000000003
765,765,2018-07-03 09:50:17,0.343971
766,766,2018-07-03 09:50:20,0.29715
767,767,2018-07-03 09:50:23,0.28791700000000003
768,768,2018-07-03 09:50:26,0.409718
769,769,2018-07-03 09:50:29,0.360128
770,770,2018-07-03 09:50:33,0.302491
771,771,2018-07-03 09:50:36,0.282378
772,772,2018-07-03 09:50:39,0.29161
773,773,2018-07-03 09:50:42,0.352214
774,774,2018-07-03 09:50:45,0.314098
775,775,2018-07-03 09:50:48,0.292863
776,776,2018-07-03 09:50:51,0.293127
777,777,2018-07-03 09:50:54,0.281323
778,778,2018-07-03 09:50:57,81.36753
779,779,2018-07-03 09:51:00,0.345488
780,780,2018-07-03 09:51:03,0.0
781,781,2018-07-03 09:51:09,0.278685
782,782,2018-07-03 09:51:12,0.0
783,783,2018-07-03 09:51:19,0.327946
784,784,2018-07-03 09:51:22,0.0
785,785,2018-07-03 09:51:28,0.380768
786,786,2018-07-03 09:51:31,0.290687
787,787,2018-07-03 09:51:34,0.346081
788,788,2018-07-03 09:51:37,0.367052
789,789,2018-07-03 09:51:40,0.0
790,790,2018-07-03 09:52:39,0.29016
791,791,2018-07-03 09:52:42,0.0
792,792,2018-07-03 10:00:00,0.0
793,793,2018-07-03 10:14:45,0.271497
794,794,2018-07-03 10:14:48,0.0
795,795,2018-07-03 10:15:28,0.270772
796,796,2018-07-03 10:15:31,0.0
797,797,2018-07-03 10:36:22,0.287654
798,798,2018-07-03 10:36:25,0.0
799,799,2018-07-03 10:40:22,0.312977
800,800,2018-07-03 10:40:25,0.0
801,801,2018-07-03 10:52:52,0.278685
802,802,2018-07-03 10:52:55,0.0
803,803,2018-07-03 11:00:00,0.0
804,804,2018-07-03 11:02:12,0.293984
805,805,2018-07-03 11:02:15,0.0
806,806,2018-07-03 11:03:41,1134.601456
807,807,2018-07-03 11:03:46,1135.533857
808,808,2018-07-03 11:03:47,1134.956506
809,809,2018-07-03 11:03:50,1134.299426
810,810,2018-07-03 11:03:53,587.1869780000002
811,811,2018-07-03 11:03:56,0.0
812,812,2018-07-03 11:03:59,0.271959
813,813,2018-07-03 11:04:04,0.8202940000000001
814,814,2018-07-03 11:04:05,44.040614
815,815,2018-07-03 11:04:09,70.629648
816,816,2018-07-03 11:04:12,1061.13075
817,817,2018-07-03 11:04:15,46.723469
818,818,2018-07-03 11:04:18,370.778666
819,819,2018-07-03 11:04:21,402.705317
820,820,2018-07-03 11:04:24,92.411266
821,821,2018-07-03 11:04:27,830.129457
822,822,2018-07-03 11:04:30,19.080298000000006
823,823,2018-07-03 11:04:33,354.677712
824,824,2018-07-03 11:04:36,0.379581
825,825,2018-07-03 11:04:39,0.293655
826,826,2018-07-03 11:04:42,0.397123
827,827,2018-07-03 11:04:45,242.757503
828,828,2018-07-03 11:04:49,15.087637
829,829,2018-07-03 11:04:52,0.286664
830,830,2018-07-03 11:04:55,0.290819
831,831,2018-07-03 11:04:58,0.279279
832,832,2018-07-03 11:05:01,0.366195
833,833,2018-07-03 11:05:04,0.0
834,834,2018-07-03 11:05:10,0.298732
835,835,2018-07-03 11:05:13,0.34139899999999995
836,836,2018-07-03 11:05:16,0.0
837,837,2018-07-03 11:05:22,243.679946
838,838,2018-07-03 11:05:26,0.309152
839,839,2018-07-03 11:05:29,0.0
840,840,2018-07-03 11:05:35,0.363623
841,841,2018-07-03 11:05:38,0.310866
842,842,2018-07-03 11:05:41,0.0
843,843,2018-07-03 11:05:47,359.419513
844,844,2018-07-03 11:05:50,0.283763
845,845,2018-07-03 11:05:53,0.281191
846,846,2018-07-03 11:05:56,0.28673000000000004
847,847,2018-07-03 11:05:59,0.0
848,848,2018-07-03 11:06:06,0.320494
849,849,2018-07-03 11:06:09,0.297282
850,850,2018-07-03 11:06:12,0.270442
851,851,2018-07-03 11:06:15,0.282048
852,852,2018-07-03 11:06:18,0.394617
853,853,2018-07-03 11:06:21,0.290885
854,854,2018-07-03 11:06:24,0.278026
855,855,2018-07-03 11:06:27,0.342586
856,856,2018-07-03 11:06:30,0.373119
857,857,2018-07-03 11:06:34,0.289962
858,858,2018-07-03 11:06:36,0.324913
859,859,2018-07-03 11:06:39,0.293325
860,860,2018-07-03 11:06:42,0.291742
861,861,2018-07-03 11:06:45,0.0
862,862,2018-07-03 11:06:49,0.310471
863,863,2018-07-03 11:06:52,93.052651
864,864,2018-07-03 11:06:55,42.107031
865,865,2018-07-03 11:06:58,0.0
866,866,2018-07-03 11:07:01,0.278223
867,867,2018-07-03 11:07:04,0.273343
868,868,2018-07-03 11:07:07,0.285741
869,869,2018-07-03 11:07:10,0.342059
870,870,2018-07-03 11:07:13,0.356567
871,871,2018-07-03 11:07:16,0.296095
872,872,2018-07-03 11:07:19,4.152513
873,873,2018-07-03 11:07:22,83.323799
874,874,2018-07-03 11:07:25,217.452425
875,875,2018-07-03 11:07:28,0.0
876,876,2018-07-03 11:07:35,0.294842
877,877,2018-07-03 11:07:38,0.31812
878,878,2018-07-03 11:07:41,0.281323
879,879,2018-07-03 11:07:44,0.312581
880,880,2018-07-03 11:07:47,0.283697
881,881,2018-07-03 11:07:50,0.0
882,882,2018-07-03 11:07:56,0.274399
883,883,2018-07-03 11:07:59,0.0
884,884,2018-07-03 11:08:02,0.322473
885,885,2018-07-03 11:08:05,0.0
886,886,2018-07-03 11:08:12,0.328474
887,887,2018-07-03 11:08:15,38.088057
888,888,2018-07-03 11:08:18,0.0
889,889,2018-07-03 11:08:21,236.768016
890,890,2018-07-03 11:08:24,0.31455900000000003
891,891,2018-07-03 11:08:27,0.0
892,892,2018-07-03 11:08:30,0.279608
893,893,2018-07-03 11:08:33,0.273673
894,894,2018-07-03 11:08:36,0.0
895,895,2018-07-03 11:08:39,0.291281
896,896,2018-07-03 11:08:42,0.335332
897,897,2018-07-03 11:08:45,0.310603
898,898,2018-07-03 11:08:48,0.0
899,899,2018-07-03 11:08:51,0.359666
900,900,2018-07-03 11:08:55,0.0
901,901,2018-07-03 11:08:58,1.482715
902,902,2018-07-03 11:09:01,0.0
903,903,2018-07-03 11:09:04,157.937799
904,904,2018-07-03 11:09:07,0.352742
905,905,2018-07-03 11:09:10,0.315219
906,906,2018-07-03 11:09:13,0.306778
907,907,2018-07-03 11:09:16,0.0
908,908,2018-07-03 11:09:19,0.323726
909,909,2018-07-03 11:09:22,0.318714
910,910,2018-07-03 11:09:25,0.342916
911,911,2018-07-03 11:09:28,0.0
912,912,2018-07-03 11:09:31,0.302623
913,913,2018-07-03 11:09:34,0.311592
914,914,2018-07-03 11:09:38,0.277762
915,915,2018-07-03 11:09:41,0.0
916,916,2018-07-03 11:09:44,0.368898
917,917,2018-07-03 11:09:47,0.301106
918,918,2018-07-03 11:09:50,183.104722
919,919,2018-07-03 11:09:53,123.34722
920,920,2018-07-03 11:09:56,0.0
921,921,2018-07-03 11:10:02,0.384395
922,922,2018-07-03 11:10:05,0.380966
923,923,2018-07-03 11:10:08,0.316208
924,924,2018-07-03 11:10:12,0.293589
925,925,2018-07-03 11:10:15,0.288181
926,926,2018-07-03 11:10:18,0.0
927,927,2018-07-03 11:10:24,0.280466
928,928,2018-07-03 11:10:27,0.0
929,929,2018-07-03 11:10:30,0.307965
930,930,2018-07-03 11:10:33,0.332892
931,931,2018-07-03 11:10:37,0.311922
932,932,2018-07-03 11:10:40,0.282774
933,933,2018-07-03 11:10:43,0.382681
934,934,2018-07-03 11:10:46,0.350236
935,935,2018-07-03 11:10:49,0.307833
936,936,2018-07-03 11:10:52,0.0
937,937,2018-07-03 11:10:55,0.519122
938,938,2018-07-03 11:10:58,235.206166
939,939,2018-07-03 11:11:01,0.27941
940,940,2018-07-03 11:11:05,0.28125700000000003
941,941,2018-07-03 11:11:08,0.346147
942,942,2018-07-03 11:11:11,0.273212
943,943,2018-07-03 11:11:14,0.289698
944,944,2018-07-03 11:11:17,0.0
945,945,2018-07-03 11:11:20,0.282972
946,946,2018-07-03 11:11:23,0.296292
947,947,2018-07-03 11:11:27,0.30585500000000004
948,948,2018-07-03 11:11:30,0.0
949,949,2018-07-03 11:11:36,0.313109
950,950,2018-07-03 11:11:39,0.297875
951,951,2018-07-03 11:11:42,0.374767
952,952,2018-07-03 11:11:45,0.0
953,953,2018-07-03 11:11:51,6.838731
954,954,2018-07-03 11:11:55,190.9143
955,955,2018-07-03 11:11:58,0.279674
956,956,2018-07-03 11:12:01,0.334277
957,957,2018-07-03 11:12:04,0.292138
958,958,2018-07-03 11:12:07,0.294182
959,959,2018-07-03 11:12:10,0.323066
960,960,2018-07-03 11:12:13,0.0
961,961,2018-07-03 11:12:16,0.308954
962,962,2018-07-03 11:12:19,0.0
963,963,2018-07-03 11:12:22,0.340212
964,964,2018-07-03 11:12:25,0.0
965,965,2018-07-03 11:12:28,0.297479
966,966,2018-07-03 11:12:32,0.0
967,967,2018-07-03 11:12:38,0.306712
968,968,2018-07-03 11:12:41,0.0
969,969,2018-07-03 11:12:44,0.282708
970,970,2018-07-03 11:12:47,0.364744
971,971,2018-07-03 11:12:50,0.0
972,972,2018-07-03 11:12:56,248.408228
973,973,2018-07-03 11:12:59,0.400222
974,974,2018-07-03 11:13:02,0.0
975,975,2018-07-03 11:13:05,0.30203
976,976,2018-07-03 11:13:09,0.0
977,977,2018-07-03 11:13:12,0.377999
978,978,2018-07-03 11:13:15,0.33586
979,979,2018-07-03 11:13:18,0.27697
980,980,2018-07-03 11:13:21,0.329463
981,981,2018-07-03 11:13:24,0.0
982,982,2018-07-03 11:13:27,0.281982
983,983,2018-07-03 11:13:30,0.331375
984,984,2018-07-03 11:13:33,0.315021
985,985,2018-07-03 11:13:36,0.287588
986,986,2018-07-03 11:13:39,0.0
987,987,2018-07-03 11:13:42,0.313372
988,988,2018-07-03 11:13:46,0.290687
989,989,2018-07-03 11:13:49,0.0
990,990,2018-07-03 11:13:52,0.294182
991,991,2018-07-03 11:13:55,0.0
992,992,2018-07-03 11:13:58,0.30842600000000003
993,993,2018-07-03 11:14:01,75.393738
994,994,2018-07-03 11:14:04,150.481029
995,995,2018-07-03 11:14:08,0.271167
996,996,2018-07-03 11:14:11,0.292468
997,997,2018-07-03 11:14:14,0.319967
998,998,2018-07-03 11:14:17,0.407674
999,999,2018-07-03 11:14:20,0.346873
1000,1000,2018-07-03 11:14:23,0.0
1001,1001,2018-07-03 11:14:29,0.291478
1002,1002,2018-07-03 11:14:32,0.31066900000000003
1003,1003,2018-07-03 11:14:36,0.0
1004,1004,2018-07-03 11:14:39,236.431563
1005,1005,2018-07-03 11:14:42,0.658069
1006,1006,2018-07-03 11:14:45,0.325572
1007,1007,2018-07-03 11:14:48,0.287324
1008,1008,2018-07-03 11:14:51,0.0
1009,1009,2018-07-03 11:14:57,0.30809699999999995
1010,1010,2018-07-03 11:15:00,0.311526
1011,1011,2018-07-03 11:15:03,0.0
1012,1012,2018-07-03 11:15:13,0.284884
1013,1013,2018-07-03 11:15:16,0.27228800000000003
1014,1014,2018-07-03 11:15:19,0.0
1015,1015,2018-07-03 11:15:25,0.271035
1016,1016,2018-07-03 11:15:28,0.368371
1017,1017,2018-07-03 11:15:31,0.0
1018,1018,2018-07-03 11:15:37,0.295369
1019,1019,2018-07-03 11:15:40,0.0
1020,1020,2018-07-03 11:15:47,0.379186
1021,1021,2018-07-03 11:15:50,0.439921
1022,1022,2018-07-03 11:15:53,236.520985
1023,1023,2018-07-03 11:15:56,0.438537
1024,1024,2018-07-03 11:15:59,0.29141300000000003
1025,1025,2018-07-03 11:16:02,0.0
1026,1026,2018-07-03 11:16:05,0.306052
1027,1027,2018-07-03 11:16:08,0.325572
1028,1028,2018-07-03 11:16:12,0.0
1029,1029,2018-07-03 11:16:15,0.286664
1030,1030,2018-07-03 11:16:18,0.0
1031,1031,2018-07-03 11:16:21,0.354852
1032,1032,2018-07-03 11:16:24,0.287983
1033,1033,2018-07-03 11:16:27,0.275388
1034,1034,2018-07-03 11:16:30,0.0
1035,1035,2018-07-03 11:16:34,0.347136
1036,1036,2018-07-03 11:16:37,0.0
1037,1037,2018-07-03 11:16:40,0.30585500000000004
1038,1038,2018-07-03 11:16:43,0.339619
1039,1039,2018-07-03 11:16:46,0.270244
1040,1040,2018-07-03 11:16:49,0.32299999999999995
1041,1041,2018-07-03 11:16:52,0.32352800000000004
1042,1042,2018-07-03 11:16:55,0.28917
1043,1043,2018-07-03 11:16:59,0.0
1044,1044,2018-07-03 11:17:02,0.32926500000000003
1045,1045,2018-07-03 11:17:05,0.0
1046,1046,2018-07-03 11:17:14,247.214683
1047,1047,2018-07-03 11:17:17,3.553136
1048,1048,2018-07-03 11:17:20,0.306118
1049,1049,2018-07-03 11:17:23,0.273673
1050,1050,2018-07-03 11:17:26,0.0
1051,1051,2018-07-03 11:17:39,0.34008
1052,1052,2018-07-03 11:17:42,0.0
1053,1053,2018-07-03 11:17:45,0.339816
1054,1054,2018-07-03 11:17:48,0.279542
1055,1055,2018-07-03 11:17:51,0.286599
1056,1056,2018-07-03 11:17:54,0.308295
1057,1057,2018-07-03 11:17:57,0.340542
1058,1058,2018-07-03 11:18:00,0.0
1059,1059,2018-07-03 11:18:03,0.30051300000000003
1060,1060,2018-07-03 11:18:06,0.274069
1061,1061,2018-07-03 11:18:09,0.405762
1062,1062,2018-07-03 11:18:13,0.272948
1063,1063,2018-07-03 11:18:16,0.0
1064,1064,2018-07-03 11:18:19,0.346213
1065,1065,2018-07-03 11:18:22,0.0
1066,1066,2018-07-03 11:18:25,0.293259
1067,1067,2018-07-03 11:18:28,0.296161
1068,1068,2018-07-03 11:18:31,1.488189
1069,1069,2018-07-03 11:18:34,227.586577
1070,1070,2018-07-03 11:18:37,0.0
1071,1071,2018-07-03 11:18:40,0.276773
1072,1072,2018-07-03 11:18:44,0.0
1073,1073,2018-07-03 11:18:50,0.28772
1074,1074,2018-07-03 11:18:53,0.360194
1075,1075,2018-07-03 11:18:56,0.0
1076,1076,2018-07-03 11:19:02,0.348983
1077,1077,2018-07-03 11:19:05,0.315944
1078,1078,2018-07-03 11:19:08,0.281191
1079,1079,2018-07-03 11:19:11,0.0
1080,1080,2018-07-03 11:19:14,0.303217
1081,1081,2018-07-03 11:19:18,0.0
1082,1082,2018-07-03 11:19:21,0.27815700000000004
1083,1083,2018-07-03 11:19:24,0.310734
1084,1084,2018-07-03 11:19:27,0.307042
1085,1085,2018-07-03 11:19:30,0.310866
1086,1086,2018-07-03 11:19:33,0.329463
1087,1087,2018-07-03 11:19:36,0.0
1088,1088,2018-07-03 11:19:39,0.276179
1089,1089,2018-07-03 11:19:42,0.485753
1090,1090,2018-07-03 11:19:45,0.338827
1091,1091,2018-07-03 11:19:48,0.0
1092,1092,2018-07-03 11:19:52,0.326034
1093,1093,2018-07-03 11:19:55,0.283631
1094,1094,2018-07-03 11:19:58,0.370151
1095,1095,2018-07-03 11:20:01,0.281982
1096,1096,2018-07-03 11:20:04,0.0
1097,1097,2018-07-03 11:20:07,0.328474
1098,1098,2018-07-03 11:20:10,0.345158
1099,1099,2018-07-03 11:20:13,0.31403200000000003
1100,1100,2018-07-03 11:20:16,0.332035
1101,1101,2018-07-03 11:20:19,0.0
1102,1102,2018-07-03 11:20:22,0.299919
1103,1103,2018-07-03 11:20:25,0.0
1104,1104,2018-07-03 11:20:38,0.431876
1105,1105,2018-07-03 11:20:41,81.635334
1106,1106,2018-07-03 11:20:44,38.313392
1107,1107,2018-07-03 11:20:47,0.300447
1108,1108,2018-07-03 11:20:50,0.374372
1109,1109,2018-07-03 11:20:53,0.30592
1110,1110,2018-07-03 11:20:56,0.0
1111,1111,2018-07-03 11:20:59,0.346741
1112,1112,2018-07-03 11:21:02,0.290555
1113,1113,2018-07-03 11:21:05,0.0
1114,1114,2018-07-03 11:21:08,0.334805
1115,1115,2018-07-03 11:21:11,0.276641
1116,1116,2018-07-03 11:21:15,0.292863
1117,1117,2018-07-03 11:21:18,0.368569
1118,1118,2018-07-03 11:21:21,0.286467
1119,1119,2018-07-03 11:21:24,0.31317399999999995
1120,1120,2018-07-03 11:21:27,0.0
1121,1121,2018-07-03 11:21:33,0.368569
1122,1122,2018-07-03 11:21:36,0.279938
1123,1123,2018-07-03 11:21:39,0.355775
1124,1124,2018-07-03 11:21:42,236.234518
1125,1125,2018-07-03 11:21:45,0.27519
1126,1126,2018-07-03 11:21:48,0.30625
1127,1127,2018-07-03 11:21:51,0.0
1128,1128,2018-07-03 11:22:01,0.334805
1129,1129,2018-07-03 11:22:04,0.0
1130,1130,2018-07-03 11:22:07,0.272091
1131,1131,2018-07-03 11:22:10,0.0
1132,1132,2018-07-03 11:22:13,0.302887
1133,1133,2018-07-03 11:22:16,0.0
1134,1134,2018-07-03 11:22:22,0.303283
1135,1135,2018-07-03 11:22:25,0.37635
1136,1136,2018-07-03 11:22:28,0.362304
1137,1137,2018-07-03 11:22:31,0.0
1138,1138,2018-07-03 11:22:38,247.836812
1139,1139,2018-07-03 11:22:41,0.300447
1140,1140,2018-07-03 11:22:44,0.0
1141,1141,2018-07-03 11:22:47,0.294446
1142,1142,2018-07-03 11:22:50,0.0
1143,1143,2018-07-03 11:22:53,0.355577
1144,1144,2018-07-03 11:22:56,0.298666
1145,1145,2018-07-03 11:22:59,0.312977
1146,1146,2018-07-03 11:23:02,0.286401
1147,1147,2018-07-03 11:23:05,0.0
1148,1148,2018-07-03 11:23:08,0.310075
1149,1149,2018-07-03 11:23:11,0.0
1150,1150,2018-07-03 11:23:14,79.75945300000002
1151,1151,2018-07-03 11:23:17,89.692603
1152,1152,2018-07-03 11:23:21,0.272552
1153,1153,2018-07-03 11:23:24,0.368832
1154,1154,2018-07-03 11:23:27,0.0
1155,1155,2018-07-03 11:23:30,0.343575
1156,1156,2018-07-03 11:23:33,0.384395
1157,1157,2018-07-03 11:23:36,0.358347
1158,1158,2018-07-03 11:23:39,0.388154
1159,1159,2018-07-03 11:23:42,0.34865300000000005
1160,1160,2018-07-03 11:23:45,0.310998
1161,1161,2018-07-03 11:23:48,0.0
1162,1162,2018-07-03 11:24:01,2.909839
1163,1163,2018-07-03 11:24:04,81.268612
1164,1164,2018-07-03 11:24:07,0.273278
1165,1165,2018-07-03 11:24:10,0.317923
1166,1166,2018-07-03 11:24:13,0.293655
1167,1167,2018-07-03 11:24:16,0.343377
1168,1168,2018-07-03 11:24:19,0.307569
1169,1169,2018-07-03 11:24:22,0.324979
1170,1170,2018-07-03 11:24:25,0.365403
1171,1171,2018-07-03 11:24:28,0.276443
1172,1172,2018-07-03 11:24:31,0.0
1173,1173,2018-07-03 11:24:38,0.271827
1174,1174,2018-07-03 11:24:41,0.0
1175,1175,2018-07-03 11:24:44,0.31179
1176,1176,2018-07-03 11:24:47,0.321286
1177,1177,2018-07-03 11:24:50,0.0
1178,1178,2018-07-03 11:24:53,0.33823400000000003
1179,1179,2018-07-03 11:24:56,0.0
1180,1180,2018-07-03 11:24:59,0.277102
1181,1181,2018-07-03 11:25:02,8.51493
1182,1182,2018-07-03 11:25:05,248.188366
1183,1183,2018-07-03 11:25:08,0.280795
1184,1184,2018-07-03 11:25:11,0.371338
1185,1185,2018-07-03 11:25:14,0.315219
1186,1186,2018-07-03 11:25:17,0.0
1187,1187,2018-07-03 11:25:21,0.381824
1188,1188,2018-07-03 11:25:24,0.280861
1189,1189,2018-07-03 11:25:27,0.378394
1190,1190,2018-07-03 11:25:30,0.352412
1191,1191,2018-07-03 11:25:33,0.345026
1192,1192,2018-07-03 11:25:36,0.273409
1193,1193,2018-07-03 11:25:39,0.344696
1194,1194,2018-07-03 11:25:42,0.342454
1195,1195,2018-07-03 11:25:45,0.341069
1196,1196,2018-07-03 11:25:48,0.348587
1197,1197,2018-07-03 11:25:51,0.291215
1198,1198,2018-07-03 11:25:54,0.298271
1199,1199,2018-07-03 11:25:57,0.0
1200,1200,2018-07-03 11:26:04,0.7928609999999999
1201,1201,2018-07-03 11:26:07,0.30598600000000004
1202,1202,2018-07-03 11:26:10,0.270574
1203,1203,2018-07-03 11:26:13,0.281389
1204,1204,2018-07-03 11:26:16,0.0
1205,1205,2018-07-03 11:26:19,0.302162
1206,1206,2018-07-03 11:26:22,0.32445100000000004
1207,1207,2018-07-03 11:26:25,0.299722
1208,1208,2018-07-03 11:26:28,0.325572
1209,1209,2018-07-03 11:26:31,2.85029
1210,1210,2018-07-03 11:26:34,0.291478
1211,1211,2018-07-03 11:26:37,0.364876
1212,1212,2018-07-03 11:26:40,0.310866
1213,1213,2018-07-03 11:26:43,0.318252
1214,1214,2018-07-03 11:26:47,0.392639
1215,1215,2018-07-03 11:26:50,0.0
1216,1216,2018-07-03 11:26:53,0.429634
1217,1217,2018-07-03 11:26:56,0.302359
1218,1218,2018-07-03 11:26:59,0.283631
1219,1219,2018-07-03 11:27:02,0.319769
1220,1220,2018-07-03 11:27:05,0.0
1221,1221,2018-07-03 11:27:08,0.360589
1222,1222,2018-07-03 11:27:11,0.302887
1223,1223,2018-07-03 11:27:14,0.347004
1224,1224,2018-07-03 11:27:17,0.0
1225,1225,2018-07-03 11:27:20,0.337245
1226,1226,2018-07-03 11:27:23,0.44368
1227,1227,2018-07-03 11:27:27,0.288577
1228,1228,2018-07-03 11:27:30,0.332233
1229,1229,2018-07-03 11:27:33,0.324121
1230,1230,2018-07-03 11:27:36,0.0
1231,1231,2018-07-03 11:27:39,236.342339
1232,1232,2018-07-03 11:27:42,0.0
1233,1233,2018-07-03 11:27:51,0.345356
1234,1234,2018-07-03 11:27:54,0.0
1235,1235,2018-07-03 11:27:57,0.358281
1236,1236,2018-07-03 11:28:00,0.339882
1237,1237,2018-07-03 11:28:03,0.0
1238,1238,2018-07-03 11:28:07,0.309811
1239,1239,2018-07-03 11:28:10,0.380373
1240,1240,2018-07-03 11:28:13,0.274728
